,url,title,rating,numOfRatings,popularity,numOfAwards,parentalRating,yearMade,genre,language,length,gross
172,https://imdb.com/title/tt1723121,We're the Millers,7,423000,275,"[4, 17]",R,2013,"['Comedy', 'Crime']","['English', 'Spanish']",110,269994119
173,https://imdb.com/title/tt1489889,Central Intelligence,6.3,170000,3114,"[2, 8]",PG-13,2016,"['Action', 'Comedy', 'Crime']",['English'],107,216972543
174,https://imdb.com/title/tt1860213,Dirty Grandpa,5.9,119000,3410,"[2, 11]",R,2016,['Comedy'],['English'],102,94073028
175,https://imdb.com/title/tt4438848,Neighbors 2: Sorority Rising,5.7,118000,3305,"[3, 5]",R,2016,['Comedy'],['English'],92,108007109
176,https://imdb.com/title/tt1800246,That Awkward Moment,6.1,100000,,"[1,2]",R,2014,"['Comedy', 'Romance']",['English'],94,45640143
178,https://imdb.com/title/tt5759314,Neighbors 3: Zombies Rising,6.1,945,,"[2, 0]",Unrated,2016,"['Short', 'Comedy', 'Horror']",['English'],2,
179,https://imdb.com/title/tt0974661,17 Again,6.4,190000,2421,"[3, 5]",PG-13,2009,"['Comedy', 'Drama', 'Fantasy']",['English'],102,136316880
180,https://imdb.com/title/tt1711525,Office Christmas Party,5.9,73000,4780,"[0, 0]",R,2016,['Comedy'],"['English', 'Russian']",105,114501299
181,https://imdb.com/title/tt2788710,The Interview,6.5,317000,1841,"[1,6]",R,2014,"['Action', 'Adventure', 'Comedy']","['English', 'Korean']",112,11782625
182,https://imdb.com/title/tt1245492,This Is the End,6.6,396000,1131,"[10, 22]",R,2013,['Comedy'],"['English', 'Spanish']",107,126041322
183,https://imdb.com/title/tt1306980,50/50,7.6,322000,2929,"[12, 28]",R,2011,"['Comedy', 'Drama', 'Romance']",['English'],100,41097853
184,https://imdb.com/title/tt2139881,Long Shot,6.8,104000,1685,"[5, 11]",R,2019,"['Comedy', 'Romance']","['English', 'Swedish', 'French', 'Vietnamese', 'Russian', 'Hebrew']",125,53873809
185,https://imdb.com/title/tt0307987,Bad Santa,7,138000,,"[1,12]",R,2003,"['Comedy', 'Crime', 'Drama']",['English'],92,76490720
186,https://imdb.com/title/tt0910936,Pineapple Express,6.9,326000,1832,"[2, 15]",R,2008,"['Action', 'Comedy', 'Crime']","['English', 'Cantonese', 'Korean']",111,101624843
187,https://imdb.com/title/tt1408253,Ride Along,6.2,108000,,"[1,7]",PG-13,2014,"['Action', 'Comedy', 'Crime']","['English', 'Ukrainian']",99,154468902
188,https://imdb.com/title/tt2869728,Ride Along 2,5.9,56000,,"[1,7]",PG-13,2016,"['Action', 'Comedy', 'Crime']",['English'],102,124608438
189,https://imdb.com/title/tt1386588,The Other Guys,6.7,253000,1660,"[3, 15]",PG-13,2010,"['Action', 'Comedy', 'Crime']","['English', 'Ukrainian']",107,170458922
190,https://imdb.com/title/tt1790886,The Campaign,6.1,128000,4561,"[2, 4]",R,2012,['Comedy'],['English'],85,104907746
191,https://imdb.com/title/tt0884732,The Wedding Ringer,6.6,73000,,"[2, 4]",R,2015,['Comedy'],"['English', 'Spanish', 'Ukrainian']",101,79799880
192,https://imdb.com/title/tt2637276,Ted 2,6.3,195000,2974,"[3, 4]",R,2015,['Comedy'],['English'],115,215863606
193,https://imdb.com/title/tt0838283,Step Brothers,6.9,279000,1321,"[3, 2]",R,2008,['Comedy'],"['English', 'Spanish']",98,128108211
194,https://imdb.com/title/tt1156398,Zombieland,7.6,543000,727,"[10, 29]",R,2009,"['Adventure', 'Comedy', 'Fantasy']","['English', 'Spanish', 'French']",88,102392080
196,https://imdb.com/title/tt0365748,Shaun of the Dead,7.9,532000,1297,"[13, 20]",R,2004,"['Comedy', 'Horror']",['English'],99,30097092
197,https://imdb.com/title/tt7975244,Jumanji: The Next Level,6.7,216000,201,"[1,12]",PG-13,2019,"['Action', 'Adventure', 'Comedy']",['English'],123,800059707
198,https://imdb.com/title/tt1250777,Kick-Ass,7.6,541000,931,"[19, 62]",R,2010,"['Action', 'Comedy', 'Crime']",['English'],117,96188903
199,https://imdb.com/title/tt2283362,Jumanji: Welcome to the Jungle,6.9,346000,527,"[5, 15]",PG-13,2017,"['Action', 'Adventure', 'Comedy']",['English'],119,962542945
200,https://imdb.com/title/tt7349950,It Chapter Two,6.5,231000,418,"[6, 33]",R,2019,"['Drama', 'Fantasy', 'Horror']","['English', 'North American Indian', 'Spanish']",169,473093228
201,https://imdb.com/title/tt1637725,Ted,6.9,587000,1144,"[13, 28]",R,2012,['Comedy'],"['English', 'Japanese']",106,549368315
202,https://imdb.com/title/tt2294449,22 Jump Street,7,359000,2858,"[7, 25]",R,2014,"['Action', 'Comedy', 'Crime']",['English'],112,331333876
203,https://imdb.com/title/tt1092026,Paul,7,244000,2608,"[2, 9]",R,2011,"['Adventure', 'Comedy', 'Sci-Fi']","['English', 'Klingon']",104,97984015
209,https://imdb.com/title/tt0372784,Batman Begins,8.2,1400000,347,"[13, 79]",PG-13,2005,"['Action', 'Adventure']","['English', 'Mandarin']",140,373661946
210,https://imdb.com/title/tt0150742,The Godfather Trilogy: 1901-1980,9.3,15000,,,R,1992,"['Crime', 'Drama', 'Thriller']","['English', 'Italian']",583,
211,https://imdb.com/title/tt0086250,Scarface,8.3,780000,327,"[0, 8]",R,1983,"['Crime', 'Drama']","['English', 'Spanish']",170,65884703
212,https://imdb.com/title/tt0105323,Scent of a Woman,8,279000,1359,"[6, 14]",R,1992,['Drama'],['English'],156,134095253
213,https://imdb.com/title/tt1302006,The Irishman,7.8,353000,348,"[73, 350]",R,2019,"['Biography', 'Crime', 'Drama']","['English', 'Italian', 'Latin', 'Spanish', 'German']",209,968853
214,https://imdb.com/title/tt0106519,Carlito's Way,7.9,209000,1719,"[2, 9]",R,1993,"['Crime', 'Drama', 'Thriller']","['English', 'Spanish']",144,63848322
215,https://imdb.com/title/tt0112641,Casino,8.2,489000,851,"[4, 11]",R,1995,"['Crime', 'Drama']",['English'],178,116112375
216,https://imdb.com/title/tt0120338,Titanic,7.8,1100000,151,"[125, 83]",PG-13,1997,"['Drama', 'Romance']","['English', 'Swedish', 'Italian', 'French']",194,2201647264
217,https://imdb.com/title/tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,8,1000000,302,"[38, 104]",PG-13,2003,"['Action', 'Adventure', 'Fantasy']",['English'],143,654264015
218,https://imdb.com/title/tt1431045,Deadpool,8,951000,204,"[28, 78]",R,2016,"['Action', 'Adventure', 'Comedy']",['English'],108,782836791
219,https://imdb.com/title/tt1454468,Gravity,7.7,792000,1594,"[237, 187]",PG-13,2013,"['Adventure', 'Drama', 'Sci-Fi']","['English', 'Greenlandic']",91,723192705
220,https://imdb.com/title/tt0848228,The Avengers,8,1300000,373,"[38, 80]",PG-13,2012,"['Action', 'Adventure', 'Sci-Fi']","['English', 'Russian', 'Hindi']",143,1518815515
221,https://imdb.com/title/tt0383574,Pirates of the Caribbean: Dead Man's Chest,7.3,677000,1032,"[45, 54]",PG-13,2006,"['Action', 'Adventure', 'Fantasy']","['English', 'Turkish', 'Greek', 'Mandarin', 'French']",151,1066179747
222,https://imdb.com/title/tt1392170,The Hunger Games,7.2,873000,133,"[33, 48]",PG-13,2012,"['Action', 'Adventure', 'Sci-Fi']",['English'],142,694394724
223,https://imdb.com/title/tt2015381,Guardians of the Galaxy,8,1100000,164,"[52, 102]",PG-13,2014,"['Action', 'Adventure', 'Comedy']",['English'],121,773350147
224,https://imdb.com/title/tt0450259,Blood Diamond,8,520000,1659,"[8, 32]",R,2006,"['Adventure', 'Drama', 'Thriller']","['English', 'Mende', 'Afrikaans']",143,171720398
225,https://imdb.com/title/tt0421715,The Curious Case of Benjamin Button,7.8,615000,912,"[83, 160]",PG-13,2008,"['Drama', 'Fantasy', 'Romance']","['English', 'Russian', 'French']",166,335802786
226,https://imdb.com/title/tt0071577,The Great Gatsby,6.4,24000,3775,"[7, 3]",PG,1974,"['Drama', 'Romance']",['English'],144,20563273
227,https://imdb.com/title/tt1285016,The Social Network,7.7,656000,381,"[172, 186]",PG-13,2010,"['Biography', 'Drama']","['English', 'French']",120,224920375
228,https://imdb.com/title/tt2084970,The Imitation Game,8,719000,691,"[49, 162]",PG-13,2014,"['Biography', 'Drama', 'Thriller']","['English', 'German']",114,233555708
229,https://imdb.com/title/tt2980516,The Theory of Everything,7.7,424000,1399,"[25, 124]",PG-13,2014,"['Biography', 'Drama', 'Romance']","['English', 'French']",123,123726688
230,https://imdb.com/title/tt0790636,Dallas Buyers Club,8,462000,1088,"[84, 86]",R,2013,"['Biography', 'Drama']","['English', 'Japanese']",117,55736588
231,https://imdb.com/title/tt0016938,The Great Gatsby,,,,,Other,1926,['Drama'],['None'],80,
232,https://imdb.com/title/tt0338751,The Aviator,7.5,346000,1052,"[85, 131]",PG-13,2004,"['Biography', 'Drama']",['English'],170,213719942
234,https://imdb.com/title/tt0960835,Transmorphers,1.7,4600,,,PG-13,2007,"['Action', 'Sci-Fi', 'Thriller']",['English'],86,
235,https://imdb.com/title/tt2202798,Christmas Twister,3.4,822,,,PG,2012,"['Action', 'Adventure', 'Drama']",['English'],86,
236,https://imdb.com/title/tt1705773,Mega Shark vs. Crocosaurus,2.4,5200,,,R,2010,"['Action', 'Adventure', 'Comedy']","['English', 'French', 'Spanish']",88,
238,https://imdb.com/title/tt0046435,Titanic,7,6700,,"[0, 3]",Unrated,1953,"['Drama', 'History', 'Romance']","['English', 'Basque', 'French', 'Spanish']",98,
240,https://imdb.com/title/tt3668874,Titanic 2022: Give Up the Ghost,,,,,Unrated,,"['Adventure', 'Drama']",,,
242,https://imdb.com/title/tt0081400,Raise the Titanic,5,4400,,"[0, 3]",PG,1980,"['Action', 'Drama', 'Thriller']",['English'],115,
243,https://imdb.com/title/tt5013056,Dunkirk,7.8,597000,389,"[63, 230]",PG-13,2017,"['Action', 'Drama', 'History']","['English', 'French', 'German']",106,527016307
244,https://imdb.com/title/tt3460252,The Hateful Eight,7.8,552000,476,"[43, 116]",R,2015,"['Crime', 'Drama', 'Mystery']","['English', 'Spanish', 'French']",168,156480177
245,https://imdb.com/title/tt14176542,Bardo,,,4808,,Unrated,,"['Comedy', 'Drama']",['Spanish'],,
246,https://imdb.com/title/tt2562232,Birdman or (The Unexpected Virtue of Ignorance),7.7,602000,973,"[193, 291]",R,2014,"['Comedy', 'Drama']",['English'],119,103215094
247,https://imdb.com/title/tt1392190,Mad Max: Fury Road,8.1,930000,157,"[245, 231]",R,2015,"['Action', 'Adventure', 'Sci-Fi']","['English', 'Russian']",120,375658750
248,https://imdb.com/title/tt0454921,The Pursuit of Happyness,8,474000,1061,"[12, 26]",PG-13,2006,"['Biography', 'Drama']","['English', 'Cantonese']",117,307127625
249,https://imdb.com/title/tt1542344,127 Hours,7.5,361000,2251,"[23, 150]",R,2010,"['Biography', 'Drama']","['English', 'Italian']",94,60738797
250,https://imdb.com/title/tt2582846,The Fault in Our Stars,7.7,358000,892,"[21, 17]",PG-13,2014,"['Drama', 'Romance']",['English'],126,307166834
251,https://imdb.com/title/tt2674426,Me Before You,7.4,228000,654,"[6, 6]",PG-13,2016,"['Drama', 'Romance']","['English', 'French']",106,208314186
252,https://imdb.com/title/tt2194499,About Time,7.8,323000,752,"[3, 9]",R,2013,"['Comedy', 'Drama', 'Fantasy']",['English'],123,87100449
253,https://imdb.com/title/tt1606389,The Vow,6.8,189000,3501,"[3, 14]",PG-13,2012,"['Drama', 'Romance']",['English'],104,196114570
254,https://imdb.com/title/tt0281358,A Walk to Remember,7.3,205000,1383,"[4, 2]",PG,2002,"['Drama', 'Romance']",['English'],101,47494916
255,https://imdb.com/title/tt0989757,Dear John,6.3,144000,3402,"[4, 8]",PG-13,2010,"['Drama', 'Mystery', 'Romance']",['English'],108,114984666
256,https://imdb.com/title/tt1638002,"Love, Rosie",7.2,130000,1648,,R,2014,"['Comedy', 'Romance']",['English'],102,25574387
257,https://imdb.com/title/tt3783958,La La Land,8,539000,463,"[242, 287]",PG-13,2016,"['Comedy', 'Drama', 'Music']","['English', 'Cantonese']",128,448906865
258,https://imdb.com/title/tt1570728,"Crazy, Stupid, Love.",7.4,493000,917,"[4, 23]",PG-13,2011,"['Comedy', 'Drama', 'Romance']",['English'],118,145051197
259,https://imdb.com/title/tt1294226,The Last Song,6,84000,,"[4, 10]",PG,2010,"['Drama', 'Music', 'Romance']",['English'],107,89137047
260,https://imdb.com/title/tt0147800,10 Things I Hate About You,7.3,315000,613,"[2, 13]",PG-13,1999,"['Comedy', 'Drama', 'Romance']","['English', 'French']",97,53478579
261,https://imdb.com/title/tt1504320,The King's Speech,8,657000,1907,"[108, 206]",R,2010,"['Biography', 'Drama', 'History']",['English'],118,427374317
262,https://imdb.com/title/tt3741834,Lion,8,225000,1788,"[58, 110]",PG-13,2016,"['Biography', 'Drama']","['English', 'Hindi', 'Bengali']",118,140853810
263,https://imdb.com/title/tt1024648,Argo,7.7,591000,816,"[94, 155]",R,2012,"['Biography', 'Drama', 'Thriller']","['English', 'Persian', 'German', 'Arabic']",120,232325503
264,https://imdb.com/title/tt0887912,The Hurt Locker,7.5,435000,1761,"[125, 130]",R,2008,"['Drama', 'Thriller', 'War']","['English', 'Arabic']",131,49259766
265,https://imdb.com/title/tt5580390,The Shape of Water,7.3,394000,467,"[137, 353]",R,2017,"['Adventure', 'Drama', 'Fantasy']","['English', 'American Sign Language', 'Russian', 'French']",123,195333312
266,https://imdb.com/title/tt2543164,Arrival,7.9,636000,211,"[65, 264]",PG-13,2016,"['Drama', 'Sci-Fi']","['English', 'Russian', 'Mandarin']",116,203388186
267,https://imdb.com/title/tt1631867,Edge of Tomorrow,7.9,633000,586,"[11, 38]",PG-13,2014,"['Action', 'Adventure', 'Sci-Fi']",['English'],113,370541256
268,https://imdb.com/title/tt0343818,"I, Robot",7.1,516000,1371,"[1,15]",PG-13,2004,"['Action', 'Drama', 'Sci-Fi']",['English'],115,353133898
269,https://imdb.com/title/tt0816711,World War Z,7,627000,985,"[3, 25]",PG-13,2013,"['Action', 'Adventure', 'Horror']","['English', 'Spanish', 'Hebrew', 'Arabic']",116,540455876
270,https://imdb.com/title/tt0448157,Hancock,6.4,460000,2083,"[4, 14]",PG-13,2008,"['Action', 'Drama', 'Fantasy']","['English', 'Japanese', 'Vietnamese']",92,629443428
271,https://imdb.com/title/tt0119654,Men in Black,7.3,537000,431,"[22, 39]",PG-13,1997,"['Action', 'Adventure', 'Comedy']","['English', 'Spanish']",98,589390539
272,https://imdb.com/title/tt1219289,Limitless,7.4,546000,1180,"[2, 8]",PG-13,2011,"['Sci-Fi', 'Thriller']","['English', 'Russian', 'Italian', 'Mandarin', 'French']",105,161849455
273,https://imdb.com/title/tt1167498,Untitled I Am Legend Reboot,,,,,Unrated,,"['Action', 'Sci-Fi', 'Thriller']",,,
274,https://imdb.com/title/tt0120912,Men in Black II,6.2,356000,846,"[4, 16]",PG-13,2002,"['Action', 'Adventure', 'Comedy']",['English'],88,445135288
275,https://imdb.com/title/tt1136608,District 9,7.9,656000,1334,"[31, 116]",R,2009,"['Action', 'Sci-Fi', 'Thriller']","['English', 'Nyanja', 'Afrikaans', 'Zulu', 'Xhosa', 'Sotho']",112,210888950
276,https://imdb.com/title/tt0120382,The Truman Show,8.1,992000,411,"[40, 69]",PG,1998,"['Comedy', 'Drama']",['English'],103,264118201
277,https://imdb.com/title/tt0241527,Harry Potter and the Sorcerer's Stone,7.6,701000,69,"[17, 68]",PG,2001,"['Adventure', 'Family', 'Fantasy']","['English', 'Latin']",152,1009472460
278,https://imdb.com/title/tt1014759,Alice in Wonderland,6.4,397000,862,"[35, 63]",PG,2010,"['Adventure', 'Family', 'Fantasy']",['English'],108,1025468216
279,https://imdb.com/title/tt6149052,Fantastic Beasts and Where to Find Them 4,,,,,Unrated,,"['Adventure', 'Family', 'Fantasy']",['English'],,
280,https://imdb.com/title/tt0119303,Home Alone 3,4.5,111000,3547,"[0, 3]",PG,1997,"['Action', 'Comedy', 'Crime']","['English', 'Polish']",102,79082515
281,https://imdb.com/title/tt0113497,Jumanji,7,324000,911,"[4, 11]",PG,1995,"['Adventure', 'Comedy', 'Family']","['English', 'French']",104,262821940
282,https://imdb.com/title/tt0477347,Night at the Museum,6.4,328000,1202,"[2, 8]",PG,2006,"['Adventure', 'Comedy', 'Family']","['English', 'Italian', 'Hebrew']",108,574481229
283,https://imdb.com/title/tt2308733,Home Alone: The Holiday Heist,3.5,9100,,"[0, 0]",Unrated,2012,"['Comedy', 'Crime', 'Family']",['English'],87,
284,https://imdb.com/title/tt0319343,Elf,7,239000,2120,"[2, 7]",PG,2003,"['Adventure', 'Comedy', 'Family']",['English'],97,223853736
285,https://imdb.com/title/tt0067992,Willy Wonka & the Chocolate Factory,7.8,189000,1009,"[2, 3]",G,1971,"['Family', 'Fantasy', 'Musical']","['English', 'French', 'German', 'Italian']",100,563450
286,https://imdb.com/title/tt0121164,Corpse Bride,7.3,255000,699,"[9, 30]",PG,2005,"['Animation', 'Drama', 'Family']",['English'],77,118090836
287,https://imdb.com/title/tt2567026,Alice Through the Looking Glass,6.2,100000,2440,"[4, 20]",PG,2016,"['Adventure', 'Family', 'Fantasy']",['English'],113,299820798
288,https://imdb.com/title/tt13677540,Home Alone 4,2.9,1000,,,Unrated,2002,"['Comedy', 'Crime', 'Family']",['English'],84,
289,https://imdb.com/title/tt0170016,How the Grinch Stole Christmas,6.2,223000,2384,"[18, 37]",PG,2000,"['Comedy', 'Family', 'Fantasy']",['English'],104,345573032
290,https://imdb.com/title/tt1078912,Night at the Museum: Battle of the Smithsonian,6,186000,3127,"[2, 9]",PG,2009,"['Adventure', 'Comedy', 'Family']",['English'],105,413106170
291,https://imdb.com/title/tt0499448,The Chronicles of Narnia: Prince Caspian,6.5,202000,2365,"[2, 21]",PG,2008,"['Action', 'Adventure', 'Family']",['English'],150,419665568
292,https://imdb.com/title/tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,6.3,147000,2224,"[2, 18]",PG,2010,"['Adventure', 'Family', 'Fantasy']",['English'],113,415686217
293,https://imdb.com/title/tt0438097,Ice Age: The Meltdown,6.8,266000,,"[8, 16]",PG,2006,"['Animation', 'Adventure', 'Comedy']",['English'],91,667094506
294,https://imdb.com/title/tt1080016,Ice Age: Dawn of the Dinosaurs,6.9,233000,4420,"[3, 13]",PG,2009,"['Animation', 'Adventure', 'Comedy']",['English'],94,886686817
295,https://imdb.com/title/tt1667889,Ice Age: Continental Drift,6.5,199000,3854,"[2, 11]",PG,2012,"['Animation', 'Adventure', 'Comedy']",['English'],88,877244782
296,https://imdb.com/title/tt0351283,Madagascar,6.9,381000,2249,"[4, 32]",PG,2005,"['Animation', 'Adventure', 'Comedy']","['English', 'Portuguese', 'Spanish', 'German', 'French', 'American Sign Language']",86,542063846
297,https://imdb.com/title/tt3416828,Ice Age: Collision Course,5.7,61000,3996,"[2, 0]",PG,2016,"['Animation', 'Adventure', 'Comedy']",['English'],94,408754975
298,https://imdb.com/title/tt0441773,Kung Fu Panda,7.6,439000,1361,"[14, 39]",PG,2008,"['Animation', 'Action', 'Adventure']",['English'],92,631746197
299,https://imdb.com/title/tt1323594,Despicable Me,7.6,518000,940,"[3, 41]",PG,2010,"['Animation', 'Adventure', 'Comedy']",['English'],95,543113985
300,https://imdb.com/title/tt0126029,Shrek,7.9,640000,858,"[40, 60]",PG,2001,"['Animation', 'Adventure', 'Comedy']",['English'],90,487853320
301,https://imdb.com/title/tt0479952,Madagascar: Escape 2 Africa,6.6,215000,4625,"[4, 11]",PG,2008,"['Animation', 'Adventure', 'Comedy']","['English', 'Italian']",89,603900354
302,https://imdb.com/title/tt0298148,Shrek 2,7.2,437000,1651,"[18, 52]",PG,2004,"['Animation', 'Adventure', 'Comedy']",['English'],93,928760770
303,https://imdb.com/title/tt0317219,Cars,7.1,389000,567,"[28, 34]",G,2006,"['Animation', 'Adventure', 'Comedy']","['English', 'Italian', 'Japanese', 'Yiddish']",117,461991867
304,https://imdb.com/title/tt0120363,Toy Story 2,7.9,549000,2417,"[21, 27]",G,1999,"['Animation', 'Adventure', 'Comedy']","['English', 'Arabic', 'Spanish']",92,497375381
305,https://imdb.com/title/tt0060196,"The Good, the Bad and the Ugly",8.8,719000,175,"[3, 6]",R,1966,['Western'],['Italian'],178,25253751
306,https://imdb.com/title/tt0180093,Requiem for a Dream,8.3,797000,399,"[37, 70]",Unrated,2000,['Drama'],['English'],102,7390108
307,https://imdb.com/title/tt0072684,Barry Lyndon,8.1,159000,1984,"[19, 15]",PG,1975,"['Adventure', 'Drama', 'History']","['English', 'German', 'French']",185,198992
